S 0.1188039 0.1182877 0.1182072 0.1174435 0.1162363 0.1145047 0.1121205 0.1091674 0.1061024 0.1038369 0.1020282 0.09929177 0.09633741 0.09415887 0.09222829 0.0904818 0.0892186 0.08856669 0.08833823 0.08758776 0.08604097 0.08451171 0.08327894 0.08240916 0.08154207 0.08118321 0.08132257 0.08097099 0.08080609 0.08122157 0.08176647 0.08186351 0.08191852 0.08230937 0.08248539 0.08237347 0.08155204 0.07980244 0.0775324 0.07473488 0.07152361 0.06838229 0.06550689 0.0632398 0.06118673 0.05888399 0.05640937 0.05442078 0.05277437 0.0513798 0.0508435 0.05153691 0.05280082 0.05441992 0.05652119 0.05854635 0.06060618 0.06303516 0.06575572 0.06804781 0.06984589 0.07137786 0.07387289 0.07684261
S 0.1228551 0.1227082 0.1230933 0.1219933 0.1204757 0.1186241 0.1163837 0.113993 0.1112947 0.1085063 0.106038 0.1036466 0.1011521 0.09881036 0.09659597 0.09467317 0.09321947 0.09257612 0.09228222 0.09142919 0.09020898 0.0882412 0.08710396 0.08645794 0.08566161 0.08499266 0.08411282 0.08364031 0.08422369 0.0846636 0.08506329 0.08556072 0.08581349 0.08642791 0.08666244 0.08588184 0.0843645 0.08270031 0.08098239 0.07817313 0.07473925 0.07144286 0.06856215 0.06613687 0.06408314 0.06160188 0.05921249 0.0570156 0.05499169 0.05346732 0.0526368 0.05315086 0.05484779 0.05713031 0.05957212 0.06183353 0.06390151 0.06621931 0.06879546 0.07113738 0.0728804 0.07449166 0.07692297 0.08002526
S 0.124094 0.1237533 0.123399 0.1223068 0.1208348 0.118727 0.1163963 0.1137093 0.1109271 0.1088255 0.1068224 0.1041184 0.101205 0.09883536 0.09674066 0.09498261 0.0939645 0.09274249 0.09210132 0.09146556 0.08985993 0.08829284 0.08714241 0.08626045 0.08540872 0.08472274 0.08431169 0.08400424 0.08416624 0.08464442 0.08531308 0.08582821 0.08583957 0.08567384 0.08585241 0.08575293 0.08480331 0.08334228 0.08128306 0.07794291 0.07443434 0.07105267 0.06774645 0.06529078 0.06338474 0.06108403 0.05872583 0.05667856 0.05454165 0.05301008 0.05244444 0.05304922 0.05461738 0.05649035 0.05885512 0.06113882 0.06320412 0.06544884 0.06817207 0.07089043 0.07295471 0.07456167 0.07706735 0.08005755
S 0.06352742 0.062857 0.06303325 0.06268613 0.06192793 0.06150723 0.06136594 0.06073937 0.05973831 0.05855988 0.057446 0.05686567 0.05646622 0.05549965 0.05463116 0.05413682 0.05394573 0.05367512 0.05318366 0.0523142 0.05100179 0.0503114 0.04957239 0.04849454 0.04769085 0.04732912 0.04715433 0.04723125 0.04743642 0.04741601 0.04755904 0.04809746 0.0484982 0.04836231 0.0478355 0.04776923 0.04739766 0.04597564 0.04401843 0.04187429 0.03967416 0.0375204 0.03555669 0.0334817 0.03156606 0.03038004 0.0294557 0.0285118 0.02779431 0.02749802 0.02790541 0.02845853 0.02925188 0.03038451 0.03110419 0.03204811 0.03291309 0.03360045 0.03453362 0.03540353 0.03621214 0.03670569 0.03745869 0.03846418
S 0.06539068 0.06457239 0.0641755 0.06401826 0.06387175 0.06337967 0.06258877 0.06175122 0.06097881 0.06033702 0.05938514 0.05824682 0.05772153 0.05698824 0.05616 0.05587102 0.05537089 0.05490799 0.0545451 0.0537679 0.0527742 0.05201098 0.05103932 0.05021334 0.0495961 0.04854821 0.04795805 0.04849906 0.04897539 0.04894618 0.04896963 0.04894844 0.04912506 0.04934422 0.04907718 0.04878384 0.04855391 0.04725005 0.04506816 0.04276694 0.04073852 0.03857881 0.03627475 0.03418025 0.0324634 0.0310673 0.02987106 0.02907905 0.02881685 0.02856038 0.02880169 0.02946851 0.0302756 0.03120665 0.03196696 0.03269109 0.03353449 0.03441434 0.03554211 0.03641067 0.03717667 0.0377536 0.0387819 0.03984791
S 0.06656782 0.0657481 0.06535291 0.06523409 0.06509882 0.06461269 0.0637032 0.0629908 0.06240769 0.0614446 0.06028852 0.05945178 0.05889044 0.05815569 0.05722865 0.05639447 0.05582341 0.05575222 0.05554077 0.05472662 0.05356609 0.05245984 0.05165658 0.05093857 0.05015398 0.04943668 0.04913034 0.0491666 0.04935774 0.04945783 0.04985285 0.05021796 0.05001666 0.05013128 0.05001225 0.04971124 0.0491403 0.04758657 0.04564916 0.04360211 0.04153775 0.0393904 0.03704163 0.0348469 0.03321968 0.03185524 0.0306966 0.02978993 0.02931141 0.02920096 0.02938764 0.02991428 0.03098511 0.03197853 0.03258542 0.03349333 0.03462888 0.03541294 0.03621959 0.03691766 0.03769701 0.03861587 0.03968638 0.04044876
S 0.1352408 0.1340966 0.1331713 0.1322706 0.1319223 0.1320118 0.1318068 0.1309965 0.1295915 0.128729 0.1279605 0.1263855 0.1253954 0.1247365 0.1240609 0.123399 0.1222002 0.1210022 0.1195876 0.117712 0.1155091 0.1129864 0.1104491 0.1080918 0.1060463 0.1047936 0.103933 0.1036237 0.1038875 0.1046421 0.1052595 0.1058334 0.1060662 0.1052674 0.103855 0.1018497 0.09940884 0.09680843 0.09334629 0.08908341 0.08511729 0.08103757 0.07688581 0.07285679 0.06888694 0.06530369 0.06191871 0.05937419 0.05822123 0.0572174 0.05672953 0.05730347 0.05836619 0.05956208 0.06104403 0.06246787 0.06394725 0.06534991 0.06618353 0.06634546 0.06611518 0.0657553 0.06545707 0.06501076
S 0.1372968 0.1362016 0.1357547 0.1352688 0.1350266 0.1348306 0.1344471 0.1337889 0.1328959 0.1317686 0.1307027 0.1294547 0.1281911 0.1271009 0.1265941 0.1258566 0.1245328 0.1234595 0.1220082 0.1198343 0.1173496 0.1147944 0.1124978 0.1101475 0.1083105 0.1069631 0.1057756 0.1051998 0.1050022 0.1053243 0.106358 0.1074942 0.1077738 0.10711 0.1059676 0.1038218 0.1012654 0.09836401 0.09472144 0.09052019 0.08642974 0.0822552 0.07770513 0.07364182 0.06998676 0.06653395 0.06302412 0.06006801 0.05841232 0.057684 0.05783182 0.058631 0.05937211 0.0603743 0.06177723 0.06343874 0.0650623 0.0663449 0.06714116 0.06734072 0.06719241 0.06684993 0.06630965 0.06568567
S 0.1419726 0.141448 0.1406015 0.1399141 0.1399662 0.1396538 0.1384555 0.1369151 0.1351654 0.1330594 0.1310458 0.1288463 0.127038 0.1255511 0.123781 0.1222809 0.1209941 0.1196014 0.1183158 0.1168088 0.1148841 0.1128346 0.1103288 0.1077146 0.1055636 0.1032289 0.1012373 0.100041 0.1000519 0.1002259 0.100033 0.1002682 0.1006313 0.1004148 0.09983311 0.09814493 0.09564353 0.09294841 0.09030794 0.08699005 0.08322039 0.07956517 0.07599697 0.07186536 0.06778615 0.06431518 0.06145027 0.05919247 0.05773006 0.05637496 0.05540181 0.05534274 0.05587534 0.05655337 0.0568546 0.05755236 0.05802981 0.05831224 0.05867396 0.05883837 0.05838066 0.0573067 0.05638834 0.055562
S 0.08406933 0.08366723 0.08351161 0.08288679 0.08234659 0.08218814 0.0821022 0.08161382 0.08059148 0.07926518 0.07829741 0.07765955 0.07711985 0.07697251 0.07635944 0.0755998 0.07468854 0.07383393 0.07316583 0.07234246 0.07104231 0.06928486 0.06845054 0.06766708 0.0664162 0.06530447 0.06465492 0.06402874 0.06355967 0.06334953 0.06319366 0.06282921 0.0627661 0.0626355 0.0619019 0.06093144 0.0593859 0.05747118 0.05569584 0.05371209 0.05139399 0.04883563 0.04644626 0.04443847 0.04222927 0.04009183 0.03852931 0.03741427 0.03702704 0.03646994 0.03626852 0.03638177 0.03641412 0.03674135 0.03756464 0.03803828 0.03849224 0.03926749 0.039672 0.03981686 0.04002218 0.04028257 0.04049909 0.04051767
S 0.0867379 0.08605013 0.08562476 0.08522154 0.08481672 0.08430848 0.08422227 0.08371539 0.08253855 0.08165423 0.08087676 0.07999222 0.07929751 0.07894294 0.07829522 0.07758806 0.07632632 0.0755666 0.07510346 0.07408477 0.07241849 0.0710845 0.07041541 0.0693754 0.0683031 0.06719588 0.06613686 0.06538221 0.06513245 0.06518526 0.06482469 0.06426825 0.06429737 0.06408262 0.06357138 0.06270374 0.06121004 0.05915264 0.05716668 0.05532611 0.05291945 0.05009644 0.04742533 0.04536886 0.04361825 0.0414883 0.03953989 0.0382103 0.03747814 0.03699539 0.03686401 0.03682443 0.03711611 0.03762329 0.0384723 0.03925753 0.03994273 0.04063693 0.04087668 0.04093896 0.04095647 0.0408897 0.041145 0.04150559
S 0.08728286 0.08650019 0.08616273 0.08579156 0.08552457 0.08518209 0.08468843 0.08361381 0.08268483 0.0820554 0.08121407 0.08037893 0.07947379 0.07906567 0.07859422 0.07782712 0.07681867 0.07590102 0.07535201 0.07456224 0.07337244 0.07204472 0.07085552 0.06952619 0.06830344 0.06704601 0.0663178 0.0660026 0.06574196 0.06567497 0.06550252 0.06508186 0.06471533 0.06451951 0.06400697 0.06299499 0.06137376 0.05945688 0.05750278 0.05560596 0.05328101 0.05071168 0.04795282 0.04548787 0.04355621 0.04160938 0.03978122 0.03853465 0.03792115 0.03734582 0.03729708 0.03711626 0.0369461 0.0377264 0.03870903 0.03933392 0.04012463 0.04077397 0.04104579 0.04129495 0.04137947 0.0413126 0.04144321 0.04145303
S 0.100546 0.09969737 0.09938386 0.09924 0.09926901 0.09878209 0.09861128 0.09854992 0.09792147 0.09710293 0.09631111 0.09527837 0.09388248 0.09271553 0.0917394 0.09081555 0.09022009 0.08913457 0.08769447 0.08666555 0.08550372 0.08390758 0.08221083 0.08055214 0.07893369 0.07741254 0.07635079 0.07608619 0.07625795 0.07676587 0.0772363 0.0774608 0.07797187 0.07785494 0.07645158 0.0744366 0.07254686 0.07027105 0.06711269 0.06378619 0.06023783 0.05675215 0.05333155 0.04966833 0.04614606 0.04316144 0.04042704 0.0383696 0.03719974 0.03657394 0.03626262 0.03656609 0.03693471 0.03741379 0.0378113 0.03839286 0.0390234 0.03937574 0.03921425 0.03875726 0.03822405 0.0374064 0.03640723 0.03534404
S 0.1033695 0.102814 0.1023537 0.1018132 0.1018063 0.1014644 0.1017171 0.1018659 0.1012561 0.09983965 0.09865361 0.09772622 0.09660801 0.09565229 0.09505444 0.09444448 0.0934383 0.09185099 0.09054003 0.08926006 0.08782446 0.08626897 0.0846645 0.08244557 0.08063208 0.07954132 0.07868808 0.07838205 0.07856446 0.07902689 0.07950667 0.07962719 0.07987288 0.07964329 0.07861307 0.07701083 0.07483517 0.07182053 0.06861899 0.06546431 0.06180314 0.05798801 0.05430227 0.05048666 0.04706009 0.04440335 0.04191222 0.03969062 0.03815718 0.03742558 0.03720634 0.03761318 0.03799272 0.03858213 0.03909392 0.03943077 0.04000946 0.04038661 0.04028368 0.03988951 0.03916262 0.03839108 0.03744216 0.03621482
S 0.1045004 0.1036819 0.103335 0.1031416 0.102812 0.1025143 0.1027439 0.1026083 0.1016905 0.1006229 0.0995589 0.0985316 0.09802332 0.09727981 0.0960253 0.09488415 0.09400066 0.09286555 0.09150935 0.09019894 0.08884796 0.08690584 0.08510733 0.0834871 0.08184088 0.08067026 0.07955702 0.07868583 0.07896846 0.07969619 0.07995828 0.08014552 0.0805907 0.08016526 0.07926791 0.07822254 0.07601293 0.07294355 0.06963281 0.06603358 0.06228109 0.05866862 0.05534717 0.05154253 0.04816334 0.04535916 0.04247723 0.0403625 0.03903405 0.03848778 0.03804103 0.03788605 0.03838149 0.03928132 0.03968533 0.04018922 0.04087503 0.04104039 0.04091559 0.040523 0.03985188 0.03908564 0.03818323 0.03712685
S 0.1427148 0.1411671 0.1397125 0.1396405 0.1399094 0.1403708 0.1404698 0.1393409 0.137883 0.136602 0.1348339 0.133067 0.1319421 0.1317211 0.1315102 0.1311031 0.1309037 0.1305003 0.1296915 0.128248 0.1263481 0.1247644 0.1229238 0.1203937 0.11872 0.1179164 0.1172304 0.1170222 0.1173392 0.1177501 0.1179122 0.1175663 0.1167879 0.1157202 0.1138437 0.1112374 0.1080874 0.1040322 0.09966289 0.09520044 0.09060351 0.08557225 0.08099987 0.07713657 0.07331807 0.0700187 0.06744585 0.06568385 0.06438553 0.06375741 0.06357536 0.06344909 0.0633943 0.06364358 0.0639698 0.06445766 0.0650289 0.06531046 0.06523559 0.06501486 0.06416946 0.06308525 0.06206802 0.06082421
S 0.1484362 0.1465513 0.1453523 0.1452718 0.1456627 0.1457675 0.1450677 0.144288 0.1428874 0.1409537 0.1395647 0.1384399 0.1373472 0.137182 0.1369326 0.1366811 0.1363695 0.1357135 0.1350788 0.1333697 0.1311552 0.1293046 0.1272433 0.12501 0.1235031 0.1224919 0.1216095 0.1213743 0.1219813 0.1219791 0.1216607 0.1221016 0.1217498 0.120104 0.1180301 0.1156769 0.1123064 0.1079559 0.1036483 0.09893763 0.09405147 0.0892437 0.08453369 0.08008771 0.07602771 0.07304819 0.0705079 0.06814641 0.06675099 0.06619857 0.06604953 0.06599003 0.06596006 0.06644154 0.06700563 0.06750162 0.06798308 0.0682632 0.06782383 0.0671577 0.06669815 0.0657454 0.06463601 0.06331097
S 0.1494831 0.147828 0.1467714 0.146729 0.1466322 0.1466866 0.1464083 0.145566 0.1440661 0.1423689 0.1409197 0.1396752 0.1384906 0.1379383 0.1376338 0.1375643 0.1375125 0.1371375 0.1364187 0.1345082 0.1321186 0.1299178 0.1278606 0.1261793 0.1245389 0.1231212 0.1220277 0.12154 0.1221635 0.1229398 0.1231323 0.1228432 0.1217992 0.1202575 0.1187942 0.1161318 0.1124119 0.1086058 0.1041808 0.09911127 0.09421045 0.08953799 0.08465173 0.08050976 0.07653046 0.07307785 0.07054254 0.06874812 0.06752986 0.06670455 0.06623507 0.06586731 0.06576797 0.06639714 0.06729826 0.06785283 0.06852255 0.06866544 0.06830976 0.06777868 0.06741969 0.06652946 0.06509352 0.06361175
S 0.1312624 0.1297809 0.1288348 0.1277527 0.127389 0.1268918 0.1262276 0.1243321 0.1213175 0.119042 0.1171207 0.115567 0.1142782 0.11362 0.1131079 0.1124763 0.1116449 0.1104862 0.1095854 0.1084001 0.1067809 0.1044537 0.1022479 0.1003893 0.0987974 0.09789123 0.09736682 0.09733418 0.09745899 0.09745084 0.09762891 0.09751058 0.09686515 0.0960369 0.09483236 0.09330404 0.09076788 0.08766085 0.08423141 0.08039899 0.07626386 0.07210335 0.06825355 0.0636614 0.05930931 0.0558821 0.05322117 0.0513321 0.05015211 0.04975427 0.04982531 0.05072858 0.05204837 0.0532755 0.05470053 0.05622964 0.05753211 0.05825024 0.05889361 0.05965396 0.06016906 0.06038572 0.06062752 0.06094332
S 0.13412 0.1323471 0.1314052 0.1310158 0.1310032 0.1300741 0.129037 0.1272405 0.1245152 0.1217356 0.1198992 0.1186019 0.1173534 0.1162796 0.1155927 0.1147596 0.1138404 0.1128479 0.1117317 0.110331 0.1087558 0.1067685 0.1046654 0.1028076 0.1009234 0.09972481 0.0989342 0.09926526 0.09956047 0.09936276 0.09961624 0.09979725 0.09902629 0.09800631 0.09686404 0.09542103 0.09349681 0.09039423 0.08626622 0.08239624 0.07846475 0.07399376 0.06977551 0.06533936 0.06105989 0.05752602 0.05462366 0.05273716 0.05149211 0.05081175 0.05108853 0.0522026 0.05341505 0.05456603 0.05610311 0.05783975 0.05897245 0.05967021 0.06062114 0.06123622 0.0614114 0.06164972 0.06190366 0.06230514
S 0.1350151 0.1331576 0.1327185 0.1324148 0.1320699 0.1313444 0.1303733 0.1284817 0.1254988 0.1227804 0.1207605 0.1193743 0.118525 0.1175622 0.11671 0.1158233 0.1148841 0.1137106 0.112461 0.1113433 0.1099812 0.1080253 0.1060704 0.1039778 0.1018328 0.100475 0.09993836 0.09973308 0.09984896 0.100086 0.1003225 0.1004188 0.09961119 0.0987691 0.09802566 0.0963565 0.09411171 0.09107196 0.08695076 0.08282866 0.07895987 0.0745381 0.06991984 0.06535493 0.06118112 0.0578539 0.05524815 0.0529598 0.0515138 0.05111804 0.05177262 0.05290638 0.05408671 0.05530358 0.05681549 0.0583322 0.05915466 0.05987367 0.06097431 0.06191955 0.06238134 0.0628597 0.06319149 0.06319605
S 0.1820358 0.1815936 0.1812925 0.180856 0.180805 0.1807554 0.1800884 0.1788283 0.1778571 0.1765376 0.1751507 0.1735916 0.1718484 0.1702584 0.1688276 0.16729 0.1658523 0.164455 0.1626547 0.1602762 0.1576185 0.1542494 0.1509317 0.1473696 0.1437821 0.1402179 0.1375376 0.1360379 0.1346215 0.1334765 0.1330148 0.1330404 0.1329198 0.1320923 0.1305005 0.1278149 0.1250292 0.1221636 0.1188294 0.1152347 0.110916 0.1065594 0.1028033 0.09855853 0.09401943 0.08929098 0.08518025 0.08164059 0.0788058 0.07738271 0.07670243 0.07648177 0.07700649 0.0780091 0.07888108 0.07954244 0.08035737 0.08094832 0.08107798 0.08117041 0.08108386 0.0802574 0.07918832 0.07822229
S 0.1861969 0.1855433 0.1852596 0.1848269 0.1851431 0.185132 0.1844363 0.1836085 0.1826249 0.1807813 0.178802 0.1773597 0.1760754 0.1747499 0.172728 0.1706718 0.1695433 0.1685114 0.1663581 0.1638273 0.1606085 0.1572387 0.1539227 0.1501216 0.1468339 0.1436205 0.1407133 0.1387237 0.1373629 0.1368509 0.1363499 0.1361384 0.1357308 0.1346136 0.1332166 0.1313663 0.1286901 0.1252168 0.12133 0.1175375 0.1132569 0.1092035 0.1050425 0.100424 0.09603909 0.09151582 0.08706185 0.08334239 0.0806932 0.07918116 0.07881781 0.07881036 0.07898349 0.07949135 0.08028847 0.08177407 0.08274163 0.08325648 0.08360063 0.08367719 0.08322893 0.08209684 0.08112045 0.08039406
S 0.1876367 0.1866086 0.1864394 0.1862734 0.1864162 0.1862268 0.1856382 0.1846907 0.183542 0.1823422 0.1807865 0.1786339 0.1768214 0.1755237 0.1736881 0.1718706 0.1707297 0.1695473 0.1675921 0.1654332 0.1624542 0.1588174 0.1552135 0.1517354 0.1480594 0.144685 0.1418893 0.1399466 0.1388288 0.1381899 0.1374819 0.1366234 0.1363735 0.1357971 0.1340357 0.1317929 0.1288994 0.1252232 0.1219824 0.1188231 0.114876 0.1101013 0.1056329 0.1009896 0.09611882 0.09151153 0.08717771 0.08369775 0.08146571 0.07998288 0.07931341 0.07924511 0.0798181 0.08048433 0.08100682 0.08199562 0.08311383 0.08379282 0.08413474 0.08419842 0.08370219 0.08254574 0.08181512 0.08088998
S 0.1775304 0.1767709 0.1762562 0.1753412 0.1749247 0.1753674 0.1748248 0.1729192 0.1703209 0.1679255 0.1655999 0.1629772 0.1602989 0.1581423 0.1560623 0.1543412 0.1526389 0.1514343 0.1501945 0.1478363 0.1450914 0.1419769 0.1383225 0.1345996 0.13086 0.1274311 0.1245572 0.1229813 0.1220471 0.1213613 0.1213236 0.1212742 0.1204633 0.1193685 0.1174976 0.1146248 0.1113637 0.1078822 0.1034398 0.09867074 0.09381339 0.08904047 0.08377579 0.0786283 0.07452887 0.07106708 0.06818923 0.06549759 0.0635377 0.06247449 0.06200412 0.06163112 0.06215933 0.06320669 0.06405161 0.06476216 0.06524739 0.06567591 0.06562378 0.06490093 0.06388775 0.06293537 0.06190296 0.06052918
S 0.1816282 0.1805597 0.1796616 0.178823 0.1791366 0.1793069 0.1780144 0.1758398 0.174011 0.1719427 0.1690312 0.165739 0.1628866 0.160757 0.1588974 0.1573563 0.1560026 0.1542337 0.1525672 0.1499758 0.1474293 0.1445804 0.1408737 0.1371997 0.1335158 0.1296941 0.1263103 0.1243676 0.123656 0.1232611 0.1229536 0.1225137 0.1217944 0.1206572 0.1185064 0.1158413 0.1129028 0.1096301 0.1050949 0.09946509 0.09434527 0.08989233 0.08497383 0.08009888 0.07584982 0.07199372 0.06878012 0.066407 0.06457545 0.06364813 0.06307063 0.06265803 0.06306078 0.06394759 0.0646829 0.06520377 0.06583394 0.06631562 0.06639192 0.06590228 0.06490858 0.06384024 0.06292409 0.0616526
